0-BINSEARCH[56](2042){1},0-BINSEARCH[56](2042){4095},0-BINSEARCH[56](2042){2048},0-BINSEARCH[56](2042){1792},0-BINSEARCH[56](2042){1920},0-BINSEARCH[56](2042){1},0-BINSEARCH[56](2042){4095},0-BINSEARCH[56](2042){2048},0-BINSEARCH[56](2042){1792},0-BINSEARCH[56](2042){1920},0-BINSEARCH[56](2042){1856},0-BINSEARCH[56](2042){1888},0-BINSEARCH[56](2042){1904},0-BINSEARCH[56](2042){1896},0-BINSEARCH[56](2042){1892},0-BINSEARCH[56](2042){1892},0-BINSEARCH[56](2042){1894},0-BINSEARCH[56](2042){1894},0-BINSEARCH[56](2042){1895},0-BINSEARCH[56](2042){1895},0-BINSEARCH[56](2042){1894}
14169610,14166901,14251623,14200785,14197688,14172040,14166523,14233831,14217432,14197601,14264457,,14203522,14232285,14166817,14252239,14166464,14253450,14166702,14163298,14163829
14169610,14166901,14251738,14200862,14197992,14172040,14166528,14233854,14217703,14197693,14264526,,14203581,14232502,14166822,14252359,14166467,14253565,14166704,14163303,14163832
14169610,14166906,14251766,14200885,14198089,14172043,14166528,14234097,14217716,14197701,14264536,,14203650,14233550,14166827,14252474,14166469,14253596,14166707,14163303,14163837
14169615,14166909,14251779,14200987,14198092,14172043,14166528,14234158,14217941,14197726,14264577,,14203706,14233698,14166827,14252658,14166472,14253772,14166707,14163308,14163837
14169618,14166909,14252369,14201309,14198258,14172048,14166533,14234212,14217961,14197877,14264715,,14203724,14233895,14166827,14252704,14166474,14253813,14166707,14163308,14163842
14169618,14166909,14252387,14201419,14198304,14172048,14166533,14234437,14217997,14197979,14264730,,14204207,14234043,14166827,14252970,14166474,14253841,14166712,14163308,14163842
14169620,14166914,14252533,14201524,14198534,14172048,14166538,14234511,14218043,14198071,14264894,,14204233,14234143,14166832,14253013,14166477,14253910,14166712,14163308,14163847
14169623,14166919,14252571,14201557,14198784,14172053,14166538,14234577,14218099,14198176,14265206,,14204626,14234388,14166832,14253054,14166477,14253923,14166720,14163313,14163850
14169633,14166919,14252668,14201940,14198815,14172056,14166541,14234598,14218168,14198664,14265538,,14204718,14234401,14166840,14253082,14166477,14254084,14166722,14163313,14163850
14169633,14166919,14252801,14201971,14199160,14172058,14166543,14234741,14218176,14199188,14265556,,14204831,14234465,14166842,14253205,14166477,14254250,14166735,14163316,14163852
14169633,14166924,14252880,14202311,14199175,14172058,14166546,14234838,14218255,14199395,14265574,,14204994,14234544,14166845,14253330,14166477,14254273,14166735,14163316,14163855
14169638,14166924,14252926,14202541,14199234,14172058,14166551,14235380,14218674,14199814,14265806,,14205408,14234769,14166845,14253376,14166482,14254378,14166735,14163318,14163860
14169638,14166924,14253095,14202830,14199446,14172061,14166551,14235497,14218761,14200067,14265865,,14205656,14234815,14166845,14253550,14166487,14254401,14166735,14163321,14163860
14169638,14166927,14253335,14202945,14199735,14172061,14166551,14235707,14218927,14200085,14265880,,14206098,14235030,14166850,14253578,14166492,14254421,14166735,14163323,14163865
14169641,14166932,14253601,14203057,14200029,14172063,14166556,14235712,14218991,14200297,14266064,,14206124,14235339,14166850,14253578,14166497,14254577,14166740,14163326,14163865
14169643,14166932,14253639,14203351,14200614,14172066,14166561,14235911,14219014,14200302,14266151,,14206213,14235441,14166850,14253652,14166497,14254656,14166740,14163331,14163865
14169646,14166934,14253647,14203435,14200941,14172076,14166561,14235942,14219157,14200895,14266246,,14206259,14235495,14166850,14253790,14166497,14254728,14166743,14163331,14163870
14169646,14166937,14253670,14203438,14201056,14172084,14166561,14236085,14219308,14200913,14266491,,14206323,14235607,14166850,14253841,14166497,14254733,14166743,14163331,14163878
14169648,14166937,14253987,14203862,14201059,14172086,14166561,14236131,14219321,14201184,14266573,,14206402,14235658,14166855,14253864,14166500,14254756,14166745,14163331,14163878
14169651,14166937,14254028,14203867,14201230,14172086,14166564,14236747,14219515,14201322,14266588,,14206474,14235750,14166855,14254066,14166500,14255193,14166745,14163331,14163883
14169656,14166942,14254035,14203885,14201644,14172089,14166564,14236821,14220215,14201585,14266688,,14206773,14236195,14166860,14254273,14166500,14255226,14166748,14163331,14163883
14169666,14166947,14254061,14204079,14201677,14172089,14166564,14236857,14220220,14201741,14266726,,14206901,14236535,14166860,14254329,14166500,14255277,14166748,14163336,14163896
14169671,14166947,14254122,14204790,14201695,14172094,14166564,14237355,14220287,14201741,14266859,,14207138,14236806,14166860,14254516,14166505,14255392,14166748,14163336,14163898
14169671,14166947,14254204,14206037,14201879,14172094,14166564,14237516,14220376,14201787,14267222,,14207192,14237424,14166863,14254559,14166505,14255459,14166753,14163336,14163911
14169674,14166947,14254314,14206185,14202007,14172094,14166566,14237690,14220468,14201856,14267580,,14207473,14237590,14166865,14254595,14166505,14255505,14166763,14163336,14163914
14169674,14166952,14254419,14206277,14202012,14172099,14166569,14237754,14220504,14202298,14268160,,14207504,14237935,14166868,14254761,14166510,14255505,14166763,14163339,14163919
14169679,14166955,14254554,14206397,14202321,14172099,14166569,14237846,14220706,14202467,14268216,,14207675,14237984,14166868,14254886,14166510,14255643,14166763,14163341,14163921
14169679,14166955,14254608,14206512,14202500,14172099,14166569,14237902,14220772,14202477,14268643,,14207675,14238053,14166878,14255336,14166515,14255786,14166771,14163341,14163921
14169684,14166965,14254618,14207363,14202643,14172099,14166569,14237933,14220831,14202666,14268689,,14207744,14238411,14166878,14255474,14166515,14255855,14166776,14163341,14163921
14169687,14166965,14254917,14207509,14202702,14172104,14166574,14238017,14220900,14202707,14268750,,14207780,14238715,14166878,14255607,14166520,14255906,14166789,14163341,14163929
14169692,14166965,14254963,14207624,14202863,14172109,14166574,14238089,14221005,14202988,14268768,,14208250,14239047,14166878,14255615,14166523,14255993,14166794,14163341,14163929
14169692,14166970,14254991,14207670,14202937,14172109,14166574,14238127,14221030,14203011,14269187,,14208337,14239241,14166881,14255648,14166528,14256021,14166794,14163344,14163929
14169694,14166970,14254996,14208135,14203663,14172109,14166574,14238206,14221140,14203103,14269218,,14208715,14239328,14166883,14255750,14166528,14256026,14166794,14163344,14163939
14169697,14166970,14255106,14208332,14203719,14172109,14166579,14238265,14221255,14204041,14269241,,14208986,14239750,14166891,14255860,14166528,14256057,14166794,14163349,14163947
14169697,14166975,14255308,14208521,14203857,14172112,14166579,14238495,14221258,14204621,14269527,,14209114,14239791,14166896,14255957,14166528,14256062,14166796,14163349,14163952
14169702,14166975,14255385,14208702,14204110,14172112,14166584,14238679,14221319,14205012,14269729,,14209249,14239847,14166896,14256013,14166533,14256126,14166799,14163354,14163952
14169702,14166978,14255423,14209068,14204166,14172117,14166584,14238697,14221480,14205426,14269734,,14209252,14240478,14166896,14256210,14166533,14256187,14166804,14163354,14163957
14169702,14166983,14255446,14209469,14204465,14172117,14166587,14238924,14221687,14205431,14269867,,14209454,14240808,14166896,14256302,14166533,14256330,14166804,14163359,14163962
14169702,14166983,14255446,14209666,14204529,14172117,14166589,14239052,14221848,14205572,14269941,,14209714,14240941,14166896,14256376,14166538,14256448,14166809,14163359,14163962
14169702,14166983,14255474,14209727,14204677,14172117,14166592,14239254,14221881,14205623,14270212,,14209855,14240971,14166901,14256486,14166538,14256458,14166814,14163364,14163965
14169702,14166983,14255484,14209745,14204741,14172122,14166592,14239433,14221991,14205674,14270424,,14209911,14241086,14166901,14256499,14166538,14256458,14166814,14163367,14163965
14169707,14166988,14255551,14209832,14204925,14172122,14166592,14239844,14222088,14205863,14270657,,14209947,14241398,14166901,14256803,14166543,14256489,14166822,14163367,14163970
14169707,14166988,14255612,14209837,14205605,14172122,14166597,14239857,14222203,14205904,14271104,,14210376,14241426,14166901,14257010,14166546,14256624,14166822,14163367,14163975
14169712,14166988,14255878,14209901,14205932,14172122,14166597,14240100,14222206,14206226,14271270,,14210486,14241766,14166904,14257033,14166551,14256624,14166822,14163372,14163975
14169717,14166988,14256054,14210044,14206673,14172122,14166597,14240202,14222239,14206387,14271321,,14210563,14241940,14166906,14257161,14166551,14256647,14166822,14163372,14163975
14169720,14166988,14256522,14210159,14206691,14172127,14166597,14240266,14222285,14206839,14271462,,14210652,14242083,14166909,14257166,14166551,14256683,14166827,14163372,14163980
14169720,14166988,14256565,14210795,14206722,14172130,14166597,14240266,14222298,14206847,14271717,,14210772,14242144,14166909,14257207,14166556,14256734,14166827,14163377,14163993
14169725,14166993,14256642,14210918,14207179,14172135,14166597,14240289,14222308,14207031,14271735,,14211094,14242234,14166909,14257347,14166556,14256785,14166827,14163377,14163998
14169725,14166993,14256716,14210923,14207798,14172140,14166602,14240455,14222663,14207095,14271794,,14211171,14242428,14166911,14257488,14166556,14256816,14166827,14163377,14163998
14169725,14166993,14256757,14210959,14207846,14172140,14166602,14240534,14222791,14207205,14271799,,14211529,14242635,14166914,14257682,14166559,14256834,14166832,14163382,14164003
14169725,14166993,14256808,14211020,14207979,14172140,14166602,14240583,14222794,14207246,14271970,,14211567,14242681,14166914,14257710,14166561,14256849,14166835,14163382,14164006
14169725,14166998,14256918,14211056,14208122,14172140,14166602,14240693,14222870,14207330,14271996,,14211805,14242791,14166914,14257774,14166561,14256931,14166840,14163382,14164008
14169725,14166998,14257112,14211102,14208143,14172145,14166610,14240749,14222873,14207542,14272019,,14211966,14242911,14166914,14257861,14166561,14256992,14166842,14163385,14164008
14169735,14167006,14257120,14211299,14208314,14172148,14166610,14240887,14222914,14207545,14272093,,14211991,14242934,14166919,14258063,14166564,14257046,14166845,14163385,14164011
14169735,14167011,14257194,14211475,14208863,14172148,14166615,14240946,14222919,14207593,14272208,,14212007,14243087,14166919,14258201,14166566,14257074,14166845,14163387,14164011
14169743,14167016,14257235,14211626,14208973,14172148,14166615,14241007,14222934,14207951,14272489,,14212081,14243542,14166919,14258290,14166569,14257107,14166845,14163387,14164016
14169748,14167016,14257240,14211700,14209630,14172150,14166620,14241048,14223039,14208020,14272696,,14212127,14243578,14166919,14258321,14166569,14257107,14166845,14163387,14164021
14169748,14167016,14257516,14211953,14209722,14172150,14166625,14241104,14223072,14208531,14272852,,14212129,14243826,14166924,14258413,14166569,14257409,14166850,14163387,14164026
14169748,14167019,14257644,14211953,14209722,14172150,14166628,14241181,14223310,14208646,14272959,,14212142,14243849,14166924,14258436,14166574,14257894,14166850,14163387,14164029
14169753,14167021,14257723,14212053,14209768,14172153,14166630,14241265,14223366,14208682,14273000,,14212339,14243987,14166927,14258561,14166574,14257907,14166860,14163390,14164031
14169753,14167024,14258063,14212308,14210026,14172155,14166633,14241684,14223494,14208784,14273220,,14212454,14244168,14166927,14258569,14166574,14258032,14166868,14163390,14164034
14169753,14167026,14258142,14212441,14210059,14172158,14166633,14242037,14223509,14209004,14273281,,14212477,14244171,14166927,14258735,14166574,14258081,14166868,14163395,14164039
14169753,14167029,14258293,14212671,14210223,14172158,14166633,14242078,14223509,14209024,14273335,,14212510,14244181,14166927,14258873,14166579,14258150,14166868,14163395,14164049
14169756,14167029,14258303,14212799,14210412,14172158,14166635,14242083,14223545,14209093,14273542,,14212515,14244217,14166929,14259172,14166579,14258201,14166873,14163395,14164049
14169761,14167034,14258408,14212924,14210412,14172163,14166638,14242144,14223555,14209119,14273864,,14212681,14244268,14166932,14259195,14166579,14258206,14166873,14163395,14164054
14169761,14167039,14258413,14213374,14210550,14172168,14166638,14242257,14223596,14209226,14274025,,14212804,14244296,14166934,14259471,14166582,14258352,14166873,14163400,14164059
14169766,14167044,14258656,14213435,14210716,14172168,14166638,14242413,14223614,14209321,14274104,,14212993,14244401,14166937,14259502,14166584,14258413,14166878,14163400,14164062
14169766,14167044,14258927,14213990,14210933,14172168,14166638,14242635,14223857,14209400,14274283,,14213034,14244414,14166937,14259507,14166589,14258436,14166878,14163400,14164067
14169771,14167044,14259157,14214207,14211005,14172168,14166638,14242676,14223898,14210384,14274362,,14213190,14244562,14166937,14259555,14166592,14258459,14166881,14163400,14164082
14169771,14167047,14259231,14214253,14211176,14172171,14166643,14242755,14224171,14210399,14274564,,14213338,14244603,14166942,14259755,14166592,14258717,14166881,14163405,14164090
14169776,14167047,14259269,14214368,14211416,14172173,14166643,14242947,14224493,14210443,14274725,,14213637,14245372,14166942,14259816,14166592,14258863,14166883,14163408,14164095
14169776,14167047,14259458,14214506,14211483,14172176,14166643,14243013,14224529,14210489,14274827,,14213824,14245441,14166942,14259995,14166592,14258970,14166891,14163413,14164095
14169776,14167047,14259839,14215541,14211654,14172176,14166648,14243072,14224672,14210632,14274886,,14213916,14245548,14166947,14260064,14166592,14259448,14166896,14163413,14164095
14169776,14167047,14259908,14215996,14211915,14172178,14166651,14243509,14224856,14210808,14275124,,14214036,14245551,14166947,14260105,14166597,14259555,14166896,14163413,14164100
14169779,14167052,14260335,14216254,14212188,14172181,14166653,14243660,14224912,14211125,14275497,,14214087,14245556,14166947,14260238,14166597,14259581,14166901,14163413,14164103
14169779,14167052,14260340,14216305,14212265,14172181,14166653,14243854,14224917,14211225,14275543,,14214087,14245556,14166952,14260381,14166597,14259665,14166901,14163413,14164108
14169779,14167052,14260442,14216341,14212395,14172186,14166653,14243869,14225012,14211465,14275696,,14214110,14245704,14166952,14260452,14166597,14259729,14166904,14163428,14164113
14169779,14167052,14260892,14216392,14212395,14172186,14166656,14243918,14225216,14211626,14275714,,14214335,14245730,14166952,14260562,14166597,14259737,14166911,14163431,14164113
14169781,14167057,14260915,14216576,14212505,14172186,14166661,14244043,14225298,14211700,14275847,,14214404,14245781,14166952,14260649,14166602,14259783,14166914,14163433,14164113
14169781,14167057,14260966,14216663,14212615,14172186,14166661,14244411,14225362,14211731,14275911,,14214414,14246131,14166955,14260657,14166602,14259875,14166914,14163433,14164113
